accepted_by,active,component_name,component_version,created,cvssv3_score,description,epss_percentile,epss_score,false_p,file_path,id,is_mitigated,line,long_term_acceptance,mitigated,mitigation,priority,priority_classification,references,reviewed_by,risk_status,severity,sla_age,sla_days_remaining,sla_expiration_date,sla_start_date,title,risk_acceptance_expiration_date,environment_image,cluster,registry_image,repository_image,namespace_image,tag_image,cloud_id,hostname,custom_id,found_by,engagement,area_responsible,product,product_type,product_type_environment,company,endpoints,vulnerability_ids,tags,classification
,True,com.demo_fake-crypto-lib,1.2.3,2026-05-21 11:48:00.000+00:00,8.6,The Docker image for the accounts service runs processes as root (UID 0) and mounts the application volume as read-write. A container escape or RCE vulnerability would immediately grant root-level access to the host namespace. Demo record 109.,0.15803,0.00083,False,src/main/com.demo/fake-crypto-lib/demo_109.java,10000109,False,,,,Define a non-root USER in the Dockerfile and set the root filesystem to read-only using securityContext.readOnlyRootFilesystem: true.,0.01,High,https://nvd.nist.gov/vuln/detail/CVE-2025-99022 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99022 NEWLINE https://demo.example.com/advisories/CVE-2025-99022,,Risk Active,High,198,26,2026-06-16,2025-12-18,Container image running as root user without read-only filesystem - Demo 109,,,,,,,,,,,Trivy Scan,DEMO_004_FakeInsurance_MR_ms_polizas,EQUIPO DEMO SEGUROS,Demo_DEMO004,DEMO PRODUCTO D,PRODUCCION,Demo Corp,,CVE-2025-99022 com.demo_fake-crypto-lib 1.2.3,engine_container,Business Application
,True,org.example_demo-http-client,2.1.0,2026-05-21 11:49:00.000+00:00,5.5,The orders service container image is built on a base OS image that reached end-of-life and no longer receives security patches. Several high-severity kernel and libc vulnerabilities remain unpatched in the base layer. Demo record 110.,0.16608,0.00054,False,src/main/org.example/demo-http-client/demo_110.java,10000110,False,,,,Rebuild image using a maintained base image (e.g. alpine:3.19 or debian:bookworm-slim). Pin base image digest to prevent supply-chain substitution.,0.01,Medium Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99023 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99023 NEWLINE https://demo.example.com/advisories/CVE-2025-99023,,Risk Active,Medium,199,74,2026-08-03,2026-02-04,Container image based on deprecated base OS with unpatched CVEs - Demo 110,,,,,,,,,,,Trivy Scan,DEMO_002_FakeShop_TEST_ms_pedidos_test,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,QA,Demo Corp,,CVE-2025-99023 org.example_demo-http-client 2.1.0,engine_container,Business Application
,True,com.example_fake-json-parser,3.0.1,2026-05-21 11:50:00.000+00:00,3.3,Database credentials and API keys are injected as environment variables in the Kubernetes pod specification using plain-text values. Environment variables are readable by any process in the container and may be leaked via /proc inspection. Demo record 111.,0.15155,0.00058,False,src/main/com.example/fake-json-parser/demo_111.java,10000111,False,,,,3.0.3,0.01,Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99024 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99024 NEWLINE https://demo.example.com/advisories/CVE-2025-99024,,Risk Active,Low,200,145,2026-10-13,2026-04-16,Secrets mounted as environment variables in container spec - Demo 111,,,,,,,,,,,Trivy Scan,DEMO_001_FakeBank_MR_ms_cuentas,EQUIPO DEMO BACKEND,Demo_DEMO001,DEMO PRODUCTO A,PRODUCCION,Demo Corp,,CVE-2025-99024 com.example_fake-json-parser 3.0.1,engine_container,Business Application
,True,io.demo_fake-db-driver,4.5.2,2026-05-21 11:51:00.000+00:00,0,"The insurance service Dockerfile does not define a HEALTHCHECK instruction. Without a health check, orchestrators cannot detect hung or unresponsive containers and may route traffic to degraded instances. Demo record 112.",0.09217,0.00012,False,src/main/io.demo/fake-db-driver/demo_112.java,10000112,False,,,,Add HEALTHCHECK INTERVAL=30s TIMEOUT=5s CMD curl -f http://localhost:8080/actuator/health || exit 1 to the Dockerfile.,0.00,Info,https://demo.example.com/advisories/DEMO-BEST-PRACTICES,,Risk Active,Info,201,1010,2029-02-24,2028-08-28,Container image has no defined HEALTHCHECK instruction - Demo 112,,,,,,,,,,,Trivy Scan,DEMO_002_FakeShop_MR_ms_pedidos,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,PRODUCCION,Demo Corp,,,engine_container,Business Application
,True,org.demo_fake-xml-parser,1.0.0,2026-05-21 11:52:00.000+00:00,7.9,The Terraform remote state backend S3 bucket is configured without server-side encryption and without access logging. The state file contains sensitive infrastructure metadata including IAM role ARNs and database connection strings. Demo record 113.,0.16414,0.00063,False,src/main/org.demo/fake-xml-parser/demo_113.java,10000113,False,,,,Enable SSE-KMS on the Terraform state bucket and configure S3 access logging to a separate audit bucket.,0.01,High,https://nvd.nist.gov/vuln/detail/CVE-2025-99025 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99025 NEWLINE https://demo.example.com/advisories/CVE-2025-99025,,Risk Active,High,202,40,2026-06-30,2026-01-01,Terraform: S3 backend state file has no encryption or access logging - Demo 113,,,,,,,,,,,Checkov,DEMO_003_FakeLogistic_MR_ms_envios,EQUIPO DEMO LOGISTICA,Demo_DEMO003,DEMO PRODUCTO C,ENTORNO PLATAFORMAS DE DESARROLLO,Demo Corp,,CVE-2025-99025 org.demo_fake-xml-parser 1.0.0,engine_iac,Business Application
,True,com.fake_demo-session-manager,2.3.4,2026-05-21 11:53:00.000+00:00,6,"A ClusterRole definition in the Helm chart grants [""*""] verbs on core API resources including pods, secrets, and configmaps. Any service account bound to this role can read cluster-wide secrets and execute arbitrary commands in any pod. Demo record 114.",0.3779,0.00075,False,src/main/com.fake/demo-session-manager/demo_114.java,10000114,False,,,,Replace wildcard verbs with explicit minimal verb sets. Separate read and write roles. Upgrade scheduler to 2.0.2 to patch related scheduling flaw.,0.01,Medium Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99026 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99026 NEWLINE https://demo.example.com/advisories/CVE-2025-99026,,Risk Active,Medium,203,63,2026-07-23,2026-01-24,Kubernetes RBAC: ClusterRole binds wildcard verbs to core API group - Demo 114,,,,,,,,,,,Checkov,DEMO_004_FakeInsurance_MR_ms_polizas,EQUIPO DEMO SEGUROS,Demo_DEMO004,DEMO PRODUCTO D,PRODUCCION,Demo Corp,,CVE-2025-99026 com.fake_demo-session-manager 2.3.4,engine_iac,Business Application
,True,io.example_demo-auth-lib,5.1.0,2026-05-21 11:54:00.000+00:00,0,Several Terraform modules declare providers without pinning to a specific version range. Uncontrolled provider upgrades during terraform init can introduce breaking changes or subtle behavioral differences in infrastructure configuration. Demo record 115.,0.1587,0.00016,False,src/main/io.example/demo-auth-lib/demo_115.java,10000115,False,,,,5.1.3,0.00,Info,https://demo.example.com/advisories/DEMO-BEST-PRACTICES,,Risk Active,Info,204,1013,2029-02-27,2028-08-31,Terraform module lacks required_providers version constraints - Demo 115,,,,,,,,,,,Checkov,DEMO_002_FakeShop_TEST_ms_pedidos_test,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,QA,Demo Corp,,,engine_iac,Business Application
,True,com.demo_example-cache,3.2.1,2026-05-21 11:55:00.000+00:00,8,"A transitive dependency of the orders service pulls in org.fake:demo-serializer 0.9.1, which appears on the internal security blacklist following the discovery of obfuscated exfiltration code in a previous patch release. Demo record 116.",0.07299,0.00053,False,src/main/com.demo/example-cache/demo_116.java,10000116,False,,,,Remove org.fake:demo-serializer from the dependency graph. Replace with a vetted serialization alternative and verify no other transitive paths re-introduce the package.,0.01,High,https://nvd.nist.gov/vuln/detail/CVE-2025-99027 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99027 NEWLINE https://demo.example.com/advisories/CVE-2025-99027,,Risk Active,High,205,-5,2026-05-16,2025-11-17,Blacklisted dependency: known malicious package in transitive graph - Demo 116,,,,,,,,,,,Trivy Scan,DEMO_001_FakeBank_MR_ms_cuentas,EQUIPO DEMO BACKEND,Demo_DEMO001,DEMO PRODUCTO A,PRODUCCION,Demo Corp,,CVE-2025-99027 com.demo_example-cache 3.2.1,black_list; engine_dependencies,Business Application
,True,org.fake_demo-logger,1.8.5,2026-05-21 11:56:00.000+00:00,9.8,The session management module generates tokens with only 32 bits of entropy using a predictable PRNG seeded with system time. An attacker can brute-force valid tokens and hijack authenticated sessions without credentials. Demo record 117.,0.04213,0.0008,False,src/main/org.fake/demo-logger/demo_117.java,10000117,False,,,,Upgrade com.fake:demo-session-manager to 3.0.0 or replace token generation with java.security.SecureRandom with at least 128-bit entropy.,0.01,Critical,https://nvd.nist.gov/vuln/detail/CVE-2025-99001 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99001 NEWLINE https://demo.example.com/advisories/CVE-2025-99001,,Risk Active,Critical,206,-29,2026-04-22,2025-10-24,Broken Authentication: Session tokens with insufficient entropy - Demo 117,,,,,,,,,,,fluidattacks,DEMO_002_FakeShop_MR_ms_pedidos,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,PRODUCCION,Demo Corp,,CVE-2025-99001 org.fake_demo-logger 1.8.5,fluidattacks,Business Application
,True,com.example_demo-scheduler,2.0.0,2026-05-21 11:57:00.000+00:00,8.1,The user search endpoint concatenates user-supplied input directly into SQL statements without sanitization. An unauthenticated attacker can extract the full database contents or execute arbitrary DDL commands. Demo record 118.,0.13971,0.00034,False,src/main/com.example/demo-scheduler/demo_118.java,10000118,False,,,,Upgrade io.example:demo-auth-lib to 5.1.3 and replace all dynamic query construction with prepared statements.,0.01,High,https://nvd.nist.gov/vuln/detail/CVE-2025-99002 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99002 NEWLINE https://demo.example.com/advisories/CVE-2025-99002,,Risk Active,High,207,29,2026-06-19,2025-12-21,SQL Injection via unparameterized dynamic query builder - Demo 118,,,,,,,,,,,fluidattacks,DEMO_003_FakeLogistic_MR_ms_envios,EQUIPO DEMO LOGISTICA,Demo_DEMO003,DEMO PRODUCTO C,ENTORNO PLATAFORMAS DE DESARROLLO,Demo Corp,,CVE-2025-99002 com.example_demo-scheduler 2.0.0,fluidattacks,Business Application
,True,io.demo_fake-template-engine,6.3.0,2026-05-21 11:58:00.000+00:00,7.5,AES-128 encryption keys are hardcoded in the application source code and committed to the version control history. Any developer or CI/CD agent with repository access can retrieve and misuse these keys. Demo record 119.,0.35789,0.00032,False,src/main/io.demo/fake-template-engine/demo_119.java,10000119,False,,,,Rotate all exposed keys immediately. Move secrets to a vault solution (e.g. HashiCorp Vault or AWS Secrets Manager). Remove key material from git history.,0.01,High,https://nvd.nist.gov/vuln/detail/CVE-2025-99003 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99003 NEWLINE https://demo.example.com/advisories/CVE-2025-99003,,Risk Active,High,208,43,2026-07-03,2026-01-04,Sensitive Data Exposure: Cryptographic keys stored in source code - Demo 119,,,,,,,,,,,fluidattacks,DEMO_004_FakeInsurance_MR_ms_polizas,EQUIPO DEMO SEGUROS,Demo_DEMO004,DEMO PRODUCTO D,PRODUCCION,Demo Corp,,CVE-2025-99003 io.demo_fake-template-engine 6.3.0,fluidattacks,Business Application
,True,org.demo_fake-serializer,0.9.1,2026-05-21 11:59:00.000+00:00,6.1,Error messages rendered by the XML parser module reflect unescaped request parameters into the HTML response. A remote attacker can craft a malicious link and execute arbitrary JavaScript in the victim's browser context. Demo record 120.,0.31618,0.00094,False,src/main/org.demo/fake-serializer/demo_120.java,10000120,False,,,,Upgrade org.demo:fake-xml-parser to 1.1.0 and apply output encoding on all user-supplied values before HTML rendering.,0.01,Medium Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99004 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99004 NEWLINE https://demo.example.com/advisories/CVE-2025-99004,,Risk Active,Medium,209,79,2026-08-08,2026-02-09,Cross-Site Scripting (Reflected) in error response body - Demo 120,,,,,,,,,,,fluidattacks,DEMO_002_FakeShop_TEST_ms_pedidos_test,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,QA,Demo Corp,,CVE-2025-99004 org.demo_fake-serializer 0.9.1,fluidattacks,Business Application
,True,com.demo_fake-crypto-lib,1.2.3,2026-05-21 12:00:00.000+00:00,5.3,The logger library is configured to write full exception stack traces and internal class paths into HTTP responses in production. This information aids an attacker in identifying exploitable components and their versions. Demo record 121.,0.37812,0.00095,False,src/main/com.demo/fake-crypto-lib/demo_121.java,10000121,False,,,,1.2.5,0.01,Medium Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99005 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99005 NEWLINE https://demo.example.com/advisories/CVE-2025-99005,,Risk Active,Medium,180,55,2026-07-15,2026-01-16,Verbose logging exposes internal stack traces to end users - Demo 121,,,,,,,,,,,fluidattacks,DEMO_001_FakeBank_MR_ms_cuentas,EQUIPO DEMO BACKEND,Demo_DEMO001,DEMO PRODUCTO A,PRODUCCION,Demo Corp,,CVE-2025-99005 com.demo_fake-crypto-lib 1.2.3,fluidattacks,Business Application
,True,org.example_demo-http-client,2.1.0,2026-05-21 12:01:00.000+00:00,8.8,The policy download endpoint accepts a numeric document ID as a URL parameter without verifying ownership. Any authenticated user can iterate IDs and download confidential policy documents belonging to other customers. Demo record 122.,0.27215,0.00062,False,src/main/org.example/demo-http-client/demo_122.java,10000122,False,,,,Upgrade io.demo:fake-db-driver to 4.5.9 and implement resource-level authorization checks on every download request.,0.01,High,https://nvd.nist.gov/vuln/detail/CVE-2025-99006 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99006 NEWLINE https://demo.example.com/advisories/CVE-2025-99006,,Risk Active,High,181,-29,2026-04-22,2025-10-24,Insecure Direct Object Reference in policy document download - Demo 122,,,,,,,,,,,fluidattacks,DEMO_002_FakeShop_MR_ms_pedidos,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,PRODUCCION,Demo Corp,,CVE-2025-99006 org.example_demo-http-client 2.1.0,fluidattacks,Business Application
,True,com.example_fake-json-parser,3.0.1,2026-05-21 12:02:00.000+00:00,3.1,"Responses from the insurance portal do not include the Strict-Transport-Security (HSTS) header. Clients connecting over HTTP are not automatically upgraded to HTTPS, enabling potential downgrade attacks on insecure networks. Demo record 123.",0.21815,0.0005,False,src/main/com.example/fake-json-parser/demo_123.java,10000123,False,,,,3.0.3,0.01,Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99007 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99007 NEWLINE https://demo.example.com/advisories/CVE-2025-99007,,Risk Active,Low,182,102,2026-08-31,2026-03-04,Missing HTTP Strict-Transport-Security header - Demo 123,,,,,,,,,,,fluidattacks,DEMO_003_FakeLogistic_MR_ms_envios,EQUIPO DEMO LOGISTICA,Demo_DEMO003,DEMO PRODUCTO C,ENTORNO PLATAFORMAS DE DESARROLLO,Demo Corp,,CVE-2025-99007 com.example_fake-json-parser 3.0.1,fluidattacks,Business Application
,True,io.demo_fake-db-driver,4.5.2,2026-05-21 12:03:00.000+00:00,5.9,"The login flow in the test environment accepts an arbitrary returnUrl parameter and redirects the user post-authentication without validating the destination domain, enabling phishing via trusted-domain redirects. Demo record 124.",0.23948,0.00014,False,src/main/io.demo/fake-db-driver/demo_124.java,10000124,False,,,,Upgrade org.example:demo-http-client to 2.1.4 and implement an allowlist of valid redirect destinations.,0.01,Medium Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99008 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99008 NEWLINE https://demo.example.com/advisories/CVE-2025-99008,,Risk Active,Medium,183,23,2026-06-13,2025-12-15,Open Redirect via unvalidated returnUrl query parameter - Demo 124,,,,,,,,,,,fluidattacks,DEMO_004_FakeInsurance_MR_ms_polizas,EQUIPO DEMO SEGUROS,Demo_DEMO004,DEMO PRODUCTO D,PRODUCCION,Demo Corp,,CVE-2025-99008 io.demo_fake-db-driver 4.5.2,fluidattacks,Business Application
,True,org.demo_fake-xml-parser,1.0.0,2026-05-21 12:04:00.000+00:00,9.1,The S3 bucket used by the orders service for storing order attachments is configured with ACL public-read and has server-side encryption disabled. Any unauthenticated internet user can list and download customer order files. Demo record 125.,0.37491,0.00095,False,src/main/org.demo/fake-xml-parser/demo_125.java,10000125,False,,,,Enable SSE-S3 or SSE-KMS encryption. Remove public-read ACL and enforce bucket policy to deny public access. Upgrade cache lib to 3.3.0.,0.01,Critical,https://nvd.nist.gov/vuln/detail/CVE-2025-99009 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99009 NEWLINE https://demo.example.com/advisories/CVE-2025-99009,,Risk Active,Critical,184,-46,2026-04-05,2025-10-07,AWS S3 bucket with public read access and no encryption at rest - Demo 125,,,,,,,,,,,AWS Config,DEMO_002_FakeShop_TEST_ms_pedidos_test,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,QA,Demo Corp,,CVE-2025-99009 org.demo_fake-xml-parser 1.0.0,c2c,Business Application
,True,com.fake_demo-session-manager,2.3.4,2026-05-21 12:05:00.000+00:00,8,"An IAM role attached to the orders microservice grants ""Action: *"" on ""Resource: *"" without condition keys. A compromised instance can call any AWS API including IAM manipulation APIs, enabling full account takeover. Demo record 126.",0.1107,0.00064,False,src/main/com.fake/demo-session-manager/demo_126.java,10000126,False,,,,Restrict IAM role to least-privilege actions required by the service. Apply permission boundaries.,0.01,High,https://nvd.nist.gov/vuln/detail/CVE-2025-99010 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99010 NEWLINE https://demo.example.com/advisories/CVE-2025-99010,,Risk Active,High,185,-10,2026-05-11,2025-11-12,IAM role with wildcard action allows privilege escalation - Demo 126,,,,,,,,,,,AWS Config,DEMO_001_FakeBank_MR_ms_cuentas,EQUIPO DEMO BACKEND,Demo_DEMO001,DEMO PRODUCTO A,PRODUCCION,Demo Corp,,CVE-2025-99010 com.fake_demo-session-manager 2.3.4,c2c,Business Application
,True,io.example_demo-auth-lib,5.1.0,2026-05-21 12:06:00.000+00:00,6.5,"AWS CloudTrail is not enabled for management event logging in the us-east-1 region. Privileged API calls including IAM changes and security group modifications go unrecorded, reducing visibility for incident response. Demo record 127.",0.20291,0.00053,False,src/main/io.example/demo-auth-lib/demo_127.java,10000127,False,,,,5.1.3,0.01,Medium Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99011 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99011 NEWLINE https://demo.example.com/advisories/CVE-2025-99011,,Risk Active,Medium,186,41,2026-07-01,2026-01-02,CloudTrail logging disabled for management events in region us-east-1 - Demo 127,,,,,,,,,,,AWS Config,DEMO_002_FakeShop_MR_ms_pedidos,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,PRODUCCION,Demo Corp,,CVE-2025-99011 io.example_demo-auth-lib 5.1.0,c2c,Business Application
,True,com.demo_example-cache,3.2.1,2026-05-21 12:07:00.000+00:00,5.5,The EC2 security group associated with the insurance service allows inbound TCP port 22 (SSH) from all IPv4 addresses. This unnecessarily expands the attack surface and enables brute-force login attempts from the internet. Demo record 128.,0.11264,0.00053,False,src/main/com.demo/example-cache/demo_128.java,10000128,False,,,,Restrict SSH access to a bastion host IP range or use AWS Systems Manager Session Manager to eliminate SSH exposure entirely.,0.01,Medium Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99012 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99012 NEWLINE https://demo.example.com/advisories/CVE-2025-99012,,Risk Active,Medium,187,75,2026-08-04,2026-02-05,Security group allows unrestricted inbound SSH access from 0.0.0.0/0 - Demo 128,,,,,,,,,,,AWS Config,DEMO_003_FakeLogistic_MR_ms_envios,EQUIPO DEMO LOGISTICA,Demo_DEMO003,DEMO PRODUCTO C,ENTORNO PLATAFORMAS DE DESARROLLO,Demo Corp,,CVE-2025-99012 com.demo_example-cache 3.2.1,c2c,Business Application
,True,org.fake_demo-logger,1.8.5,2026-05-21 12:08:00.000+00:00,3.5,The RDS database instance for the insurance service has automated backups disabled. A failure or ransomware event would result in irreversible data loss without a point-in-time recovery option. Demo record 129.,0.38882,0.00037,False,src/main/org.fake/demo-logger/demo_129.java,10000129,False,,,,Enable automated backups with a retention period of at least 7 days. Upgrade template engine to 6.3.2.,0.01,Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99013 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99013 NEWLINE https://demo.example.com/advisories/CVE-2025-99013,,Risk Active,Low,188,138,2026-10-06,2026-04-09,RDS instance with automated backups disabled - Demo 129,,,,,,,,,,,AWS Config,DEMO_004_FakeInsurance_MR_ms_polizas,EQUIPO DEMO SEGUROS,Demo_DEMO004,DEMO PRODUCTO D,PRODUCCION,Demo Corp,,CVE-2025-99013 org.fake_demo-logger 1.8.5,c2c,Business Application
,True,com.example_demo-scheduler,2.0.0,2026-05-21 12:09:00.000+00:00,7.8,org.example:demo-http-client versions below 2.1.4 do not validate redirect destinations when following 3xx responses. An attacker controlling a server can redirect the client to internal network endpoints (e.g. AWS metadata service at 169.254.169.254). Demo record 130.,0.13224,0.00054,False,src/main/com.example/demo-scheduler/demo_130.java,10000130,False,,,,Upgrade org.example:demo-http-client to 2.1.4.,0.01,High,https://nvd.nist.gov/vuln/detail/CVE-2025-99014 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99014 NEWLINE https://demo.example.com/advisories/CVE-2025-99014,,Risk Active,High,189,9,2026-05-30,2025-12-01,HTTP Client: Server-Side Request Forgery via malformed redirect handling - Demo 130,,,,,,,,,,,Trivy Scan,DEMO_002_FakeShop_TEST_ms_pedidos_test,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,QA,Demo Corp,,CVE-2025-99014 com.example_demo-scheduler 2.0.0,engine_dependencies,Business Application
,True,io.demo_fake-template-engine,6.3.0,2026-05-21 12:10:00.000+00:00,6.2,"com.example:fake-json-parser versions before 3.0.3 do not impose limits on object nesting depth. A crafted JSON payload with thousands of nested objects causes unbounded memory allocation and stack overflow, leading to denial of service. Demo record 131.",0.14005,0.00039,False,src/main/io.demo/fake-template-engine/demo_131.java,10000131,False,,,,Upgrade com.example:fake-json-parser to 3.0.3.,0.01,Medium Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99015 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99015 NEWLINE https://demo.example.com/advisories/CVE-2025-99015,,Risk Active,Medium,190,60,2026-07-20,2026-01-21,JSON Parser: Uncontrolled resource consumption via deeply nested input - Demo 131,,,,,,,,,,,Trivy Scan,DEMO_001_FakeBank_MR_ms_cuentas,EQUIPO DEMO BACKEND,Demo_DEMO001,DEMO PRODUCTO A,PRODUCCION,Demo Corp,,CVE-2025-99015 io.demo_fake-template-engine 6.3.0,engine_dependencies,Business Application
,True,org.demo_fake-serializer,0.9.1,2026-05-21 12:11:00.000+00:00,8.2,com.demo:fake-crypto-lib prior to 1.2.5 uses a PRNG with a measurable statistical bias when generating RSA prime candidates. Sufficiently large samples of public keys generated by the affected library can be factored using a lattice-based attack. Demo record 132.,0.31295,0.00081,False,src/main/org.demo/fake-serializer/demo_132.java,10000132,False,,,,Upgrade com.demo:fake-crypto-lib to 1.2.5.,0.01,High,https://nvd.nist.gov/vuln/detail/CVE-2025-99016 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99016 NEWLINE https://demo.example.com/advisories/CVE-2025-99016,,Risk Active,High,191,-14,2026-05-07,2025-11-08,Crypto Lib: Weak RSA key generation due to biased PRNG - Demo 132,,,,,,,,,,,Trivy Scan,DEMO_002_FakeShop_MR_ms_pedidos,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,PRODUCCION,Demo Corp,,CVE-2025-99016 org.demo_fake-serializer 0.9.1,engine_dependencies,Business Application
,True,com.demo_fake-crypto-lib,1.2.3,2026-05-21 12:12:00.000+00:00,9.8,io.demo:fake-db-driver versions before 4.5.9 deserialize server-provided responses without type validation. A malicious or compromised database server can deliver a gadget chain payload that executes arbitrary code on the application host. Demo record 133.,0.30333,0.00019,False,src/main/com.demo/fake-crypto-lib/demo_133.java,10000133,False,,,,Upgrade io.demo:fake-db-driver to 4.5.9 immediately.,0.01,Critical,https://nvd.nist.gov/vuln/detail/CVE-2025-99017 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99017 NEWLINE https://demo.example.com/advisories/CVE-2025-99017,,Risk Active,Critical,192,-68,2026-03-14,2025-09-15,DB Driver: Remote code execution via deserialization of untrusted data - Demo 133,,,,,,,,,,,Trivy Scan,DEMO_003_FakeLogistic_MR_ms_envios,EQUIPO DEMO LOGISTICA,Demo_DEMO003,DEMO PRODUCTO C,ENTORNO PLATAFORMAS DE DESARROLLO,Demo Corp,,CVE-2025-99017 com.demo_fake-crypto-lib 1.2.3,engine_dependencies,Business Application
,True,org.example_demo-http-client,2.1.0,2026-05-21 12:13:00.000+00:00,5.8,"io.example:demo-auth-lib before 5.1.3 accepts JWTs with the ""none"" algorithm if the header algorithm field is set to ""None"" (mixed case). An attacker can forge arbitrary JWT payloads and bypass authentication entirely. Demo record 134.",0.09425,0.00026,False,src/main/org.example/demo-http-client/demo_134.java,10000134,False,,,,"Upgrade io.example:demo-auth-lib to 5.1.3 and explicitly reject the ""none"" algorithm in the JWT validation configuration.",0.01,Medium Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99018 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99018 NEWLINE https://demo.example.com/advisories/CVE-2025-99018,,Risk Active,Medium,193,28,2026-06-18,2025-12-20,Auth Lib: JWT signature verification bypass with algorithm confusion - Demo 134,,,,,,,,,,,Trivy Scan,DEMO_004_FakeInsurance_MR_ms_polizas,EQUIPO DEMO SEGUROS,Demo_DEMO004,DEMO PRODUCTO D,PRODUCCION,Demo Corp,,CVE-2025-99018 org.example_demo-http-client 2.1.0,engine_dependencies,Business Application
,True,com.example_fake-json-parser,3.0.1,2026-05-21 12:14:00.000+00:00,3.7,com.example:demo-scheduler version 2.0.0 does not validate cron expressions before parsing. A user with job scheduling permissions can submit an expression with a zero-length time unit that causes an infinite loop in the scheduler thread. Demo record 135.,0.13886,0.00047,False,src/main/com.example/fake-json-parser/demo_135.java,10000135,False,,,,Upgrade com.example:demo-scheduler to 2.0.2.,0.01,Low,https://nvd.nist.gov/vuln/detail/CVE-2025-99019 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-99019 NEWLINE https://demo.example.com/advisories/CVE-2025-99019,,Risk Active,Low,194,104,2026-09-02,2026-03-06,Scheduler: Denial of service via malformed cron expression - Demo 135,,,,,,,,,,,Trivy Scan,DEMO_002_FakeShop_TEST_ms_pedidos_test,EQUIPO DEMO ECOMMERCE,Demo_DEMO002,DEMO PRODUCTO B,QA,Demo Corp,,CVE-2025-99019 com.example_fake-json-parser 3.0.1,engine_dependencies,Business Application
